"Y","V1","V2","V3","V4","Season","WindDirection","WindSpeed","Atmosphere"
22.355812230761,36.79,39.197,3.709,0.215,"S1",-2.109,1.031,-0.519
22.4778000408531,38.086,37.819,4.745,0,"S1",-2.053,2.262,-0.519
23.0391466778538,35.806,41.657,6.064,0.912,"S1",-2.282,1.414,-0.519
31.8623220810177,36.962,37.614,4.642,0.669,"S1",-2.952,2.725,-0.519
46.5572066773632,35.657,35.183,6.239,0,"S1",-3.102,2.24,-0.519
26.641313035648,26.808,35.025,5.657,0,"S1",-2.807,2.324,-0.519
42.7531662593407,34.355,43.383,7.362,0.198,"S1",3.117,3.483,-0.519
33.7501217573895,29.022,28.329,8.33,2.45,"S1",-2.291,1.797,0.96
63.5045275498342,35.306,37.04,8.492,1.899,"S1",2.822,NA,0.96
16.5675836327881,33.621,39.391,6.692,NA,"S1",-2.346,1.752,0.96
16.9805238978596,29.172,29.759,6.534,0.147,"S1",-2.491,1.376,0.96
47.0375000462774,31.045,36.7,4.875,6.617,"S1",-2.084,2.973,0.96
29.9372673683922,33.891,34.784,6.612,0.932,"S1",-2.601,2.223,0.96
24.1660347704786,37.781,37.687,10.382,1.892,"S1",2.965,3.007,0.96
54.5052177577213,35.996,35.766,5.607,2.355,"S1",-2.904,2.67,0.96
54.4184743276051,40.422,44.429,4.578,NA,"S1",-2.171,1.844,0.96
73.4524420981024,29.845,31.894,12.049,0,"S1",-1.69,2.118,0.96
34.3659336340311,24.056,27.568,5.448,0,"S1",-1.336,0.938,0.96
17.3313816003144,34.653,32.79,5.497,0.621,"S1",-1.832,1.346,0.96
35.0330029222467,36.401,35.743,8.041,1.305,"S1",-2.354,0.046,0.96
7.74462780996433,19.689,23.32,9.119,0,"S1",-2.187,0.861,0.96
22.2337702735013,31.628,34.665,14.166,0.896,"S1",-2.66,1.058,0.96
22.9290862450754,33.811,45.21,3.757,1.338,"S1",-2.22,2.046,0.96
101.283956021346,38.636,36.063,7.851,0.809,"S1",-2.143,0.721,0.96
80.4872694122257,33.237,34.418,6.757,2.287,"S1",-1.973,0.75,0.96
55.4952617469129,28.386,34.267,7.106,0,"S1",2.945,2.177,0.96
80.9489679862542,37.657,42.678,6.146,0,"S1",-1.584,1.636,0.96
34.0608419381462,32.33,32.292,7.308,0,"S1",-2.746,1.516,0.96
103.308630553219,35.073,43.716,7.349,1.071,"S1",-2.096,1.623,0.96
36.3195913997316,31.795,33.427,3.946,0,"S1",-2.657,2.305,0.96
12.791531668511,33.912,35.947,5.202,0,"S1",-2.897,1.813,0.96
66.8932761558467,26.302,28.962,8.552,0.96,"S1",-2.612,0.646,0.96
2.70829940341898,31.744,33.501,5.143,1.451,"S1",-2.124,1.418,-0.84
10.9224388146687,33.112,37.673,3.198,2.802,"S1",-2.665,NA,-0.84
7.44548723779418,33.055,32.631,4.201,1.056,"S1",-2.426,2.869,-0.84
36.4768284935811,30.868,34.102,4.741,0,"S1",3.016,1.01,-0.84
7.0696189559227,40.451,41.819,6.821,0,"S1",-1.921,1.416,-0.84
10.2949491035754,36.585,42.426,5.371,1.888,"S1",-2.465,1.618,-0.84
8.95503991370513,29.618,31.289,8.428,0,"S1",-2.26,2.039,-0.84
21.4667074998168,35.646,39.364,8.099,0,"S1",-3.071,2.205,-0.84
33.4275509740842,31.638,34.485,5.691,1.855,"S1",-2.443,1.555,-0.84
34.6704533168241,38.64,50.636,8.232,1.241,"S1",-2.814,2.209,-0.84
38.329201592271,34.796,37.025,8.946,3.847,"S1",-2.861,2.466,-0.84
35.5986725206812,31.657,34.284,5.312,0,"S1",-1.777,0.331,-0.84
103.621933811159,35.788,39.434,5.533,NA,"S1",-1.972,1.456,-0.84
14.5382835240591,29.72,36.667,9.447,0.558,"S1",-2.294,2.911,-0.84
8.74590900047176,28.82,28.099,3.786,0.531,"S1",-3.015,3.045,-0.84
25.7793825725179,28.132,37.145,10.236,1.581,"S1",-1.611,2.897,-0.84
103.89713854362,34.48,42.962,7.246,0,"S1",-2.954,1.139,-0.84
29.2943922396377,42.084,38.882,5.813,0,"S1",-1.627,0.581,-0.84
22.1874667905081,27.144,28.111,5.63,0.61,"S1",-2.589,1.36,-0.84
34.236007291464,37.986,45.762,9.245,1.327,"S1",-1.133,1.764,-0.84
17.0399797459478,32.667,37.248,4.727,0,"S1",-3.061,2.82,-0.84
13.7264183358833,38.065,40.088,6.753,0,"S1",-2.591,2.855,-0.84
23.630039716536,34.275,35.658,5.841,0,"S1",-2.533,2.642,-0.84
25.4495700724177,32.976,43.707,5.929,0,"S1",-1.651,0.691,-0.84
40.3081855744505,39.106,36.064,6.597,0,"S1",-0.793,0.516,-0.84
56.9440448063324,29.983,33.257,6.131,0.79,"S1",-2.286,1.801,-0.06
18.9152115132183,33.385,40.582,12.872,0,"S1",-2.877,2.903,-0.06
21.284938686226,35.667,37.857,3.263,0.476,"S1",-2.86,2.695,-0.06
53.0467184167332,28.16,28.148,3.675,0,"S1",-2.056,2.591,-0.06
4.62952887152661,31.395,34.055,10.968,3.942,"S1",-2.485,1.518,-0.06
51.9986043576911,31.959,34.675,4.528,0.233,"S1",-2.562,1.898,-0.06
43.7462423548465,39.99,42.318,9.108,2.17,"S1",-2.13,2.148,-0.06
10.3851667568793,40.647,43.179,7.481,2.043,"S1",-1.872,2.162,-0.06
26.0719888049957,30.145,44.369,5.979,3.013,"S1",-2.217,1.219,-0.06
31.9005260060798,32.167,36.848,5.247,0,"S1",-2.378,0.379,-0.06
2.8898838187711,31.399,63.644,9.404,0.252,"S1",NA,1.301,-0.06
6.96504139304257,28.334,33.563,4.089,0,"S1",-1.787,1.091,-0.06
35.5929387496645,36.604,43.363,11.883,5.499,"S1",-2.472,2.964,-0.06
26.7746953290408,26.879,27.182,11.948,0.524,"S1",-1.754,0.067,-0.06
14.8132036891473,38.146,39.561,6.934,0.78,"S1",3.112,3.51,-0.06
3.77673204904811,35.69,38.376,NA,0,"S1",NA,2.954,-0.06
10.428258341009,28.595,33.903,4.567,0.105,"S1",-2.134,2.867,-0.06
34.3297661927926,28.914,37.101,7.033,0.895,"S1",-2.969,1.926,-0.06
15.2609730350897,25.072,28.85,6.474,0.072,"S1",-2.245,0.572,-0.06
19.4365665256863,38.022,36.626,4.727,0.603,"S1",-3.066,3.478,-0.06
7.52205125924649,28.212,37.982,6,0,"S1",-1.73,NA,-0.06
36.7605008151953,25.109,35.181,6.297,0,"S1",-2.833,1.429,-0.06
30.4431855767217,34.758,35.602,5.055,0.236,"S1",-2.537,2.236,-0.06
4.92980539630752,32.169,39.175,6.744,0,"S1",-2.28,0.672,-0.06
12.3586026961248,28.654,33.745,4.256,0,"S1",-1.8,0.893,-0.06
17.3151832212179,32.116,36.838,13.056,1.367,"S1",-2.43,2.431,0.999
37.0607713335174,39.614,46.197,2.5,0.304,"S1",3.117,3.447,0.999
10.5374211607719,35.315,42.179,7.295,2.822,"S1",-1.528,1.436,0.999
29.1399097229615,28.027,28.37,4.44,0.3,"S1",-1.767,1.563,0.999
34.9726486100844,27.561,30.127,8.436,NA,"S1",-2.165,2.506,0.999
65.4836420887739,38.612,37.252,3.284,0,"S1",-2.708,2.991,0.999
22.3019765563749,36.757,40.824,5.377,0.15,"S1",-2.81,2.007,0.999
7.47221137022267,29.102,32.429,5.767,0,"S1",-2.021,3.221,0.999
46.1224592639058,36.896,41.102,8.308,3.404,"S1",-2.753,2.25,0.999
21.9783906204391,34.422,41.781,9.377,0.393,"S1",-2.542,3.462,0.999
9.70258627980648,39.077,37.572,9.688,0,"S1",3.1,2.741,0.999
7.70441104578211,38.252,37.571,11.342,0,"S1",-1.878,0.45,0.999
49.4426082591497,40.702,39.388,9.032,2.562,"S1",-2.066,1.681,0.999
17.548336424139,30.593,34.358,4.038,0,"S1",-2.816,3.118,0.999
26.29069426774,26.611,29.252,9.488,0,"S1",-2.515,4.005,0.999
19.105813007959,29.983,31.293,6.564,0,"S1",-2.408,0.377,0.999
5.66803156804883,33.899,36.328,6.552,0,"S1",-2.708,0.831,0.999
67.2597633697376,25.073,29.86,5.925,2.079,"S1",NA,1.149,0.999
17.0891377118492,34.521,36.815,6.522,0.377,"S1",-1.813,0.486,0.999
49.5201534989109,23.97,24.805,6.856,1.869,"S1",-1.913,1.195,0.999
30.03252090357,30.785,31.679,4.664,0.282,"S1",-1.772,0.923,0.999
22.4473894360184,31.453,41.558,6.66,0,"S1",-1.915,2.106,0.999
30.2048306079433,40.74,54.964,8.569,0.284,"S1",-2.381,1.684,0.999
60.7952094924258,36.974,40.454,8.808,0.107,"S1",NA,2.043,0.999
6.9710594245675,28.644,35.305,7.301,0,"S1",-2.587,0.52,0.999
10.5750219701984,32.462,30.891,1.139,0,"S2",-2.516,1.229,1.199
45.6641519159889,34.621,42.711,NA,0.524,"S2",-2.17,0.99,1.199
1.20995877681021,37.819,41.04,0.822,0.805,"S2",-3.08,2.776,1.199
3.76270365472174,35.731,36.617,14.981,1.408,"S2",-2.422,1.823,1.199
1.01400268825647,39.541,47.067,9.101,0.533,"S2",-2.76,3.572,1.199
2.47865406290124,30.059,30.032,6.186,NA,"S2",-2.003,1.236,1.199
95.3094241838587,34.579,NA,15.773,1.505,"S2",-3.106,3.307,1.199
13.5322905644961,32.146,35.439,2.498,0.372,"S2",-1.797,1.896,1.199
65.8477259372027,30.621,33.203,10.991,0,"S2",-2.077,1.546,1.199
26.8947393072638,30.918,31.784,0.574,0,"S2",-2.403,1.058,1.199
11.8801299548864,40.744,39.477,4.625,2.172,"S2",-2.432,0.817,1.199
16.340587702241,31.41,35.364,5.073,0.985,"S2",-2.089,1.562,1.199
14.1975297499703,NA,38.451,5.872,2.762,"S2",-1.966,0.562,1.199
15.733273504762,NA,34.046,0.789,1.518,"S2",-2.343,1.264,1.199
18.4813274495895,32.421,36.754,2.043,0,"S2",-3.071,1.711,1.199
2.42308036354981,26.799,31.369,0.771,3.28,"S2",-1.191,2.975,1.199
3.58985723767273,33.222,35.023,1.915,0.19,"S2",-2.413,1.999,1.199
5.00956814180531,33.187,43.67,1.632,0.511,"S2",-1.635,0.658,1.199
40.935878732932,28.744,29.426,4.692,NA,"S2",-1.908,1.049,1.199
28.9077747880163,40.232,47.569,8.713,3.957,"S2",-1.901,0.935,1.199
30.6101064927939,35.07,33.524,3.069,3.405,"S2",-1.678,0.713,1.199
2.65634374338992,35.112,34.851,2.432,0,"S2",-2.271,0.197,1.199
39.7884580608672,30.699,32.351,11.028,0,"S2",-2.095,1.513,1.199
30.6295727880503,35.353,40.563,32.903,0,"S2",-1.677,0.157,1.199
33.1048740547201,29.914,NA,9.799,0,"S2",3.013,2.564,1.199
15.8620770831428,31.529,36.406,10.079,1.078,"S2",-2.691,3.298,1.619
55.4695799938058,31.917,38.469,18.845,0,"S2",-2.386,0.454,1.619
72.3332248599793,31.719,33.08,21.751,2.101,"S2",-1.61,0.885,1.619
26.7535130121082,36.85,38.631,37.923,0.638,"S2",-2.612,2.225,1.619
20.5513345007878,37.575,46.847,2.959,1.568,"S2",-2.819,2.697,1.619
1.87891967529355,37.496,38.549,7.993,1.266,"S2",2.966,3.164,1.619
14.6104563980529,34.753,37.687,16.191,NA,"S2",-1.425,1.99,1.619
21.5650985552259,40.046,42.139,3.026,0.073,"S2",-1.595,1.777,1.619
4.04245562972496,37.804,41.145,2.378,3.221,"S2",-2.1,1.411,1.619
98.7657913088663,35.938,38.755,10.774,0,"S2",-2.13,1.146,1.619
0.867953994250508,32.668,37.309,6.266,0,"S2",-2.276,2.437,1.619
0.47933534699276,36.679,36.347,0.214,0.228,"S2",-2.017,1.38,1.619
7.02043515972854,36.871,42.748,2.394,0,"S2",-2.202,0.363,1.619
3.73230318790101,34.7,39.209,10.995,0.562,"S2",3.119,3.553,1.619
26.2798198108357,33.458,44.667,4.994,1.463,"S2",-3.035,NA,1.619
66.1048972896579,35.215,41.652,6.663,0,"S2",-2.189,NA,1.619
12.5544939794378,38.038,39.782,7.269,0.705,"S2",-2.587,2.826,1.619
35.9069318718183,38.088,39.592,10.211,0.122,"S2",-2.506,1.346,1.619
36.2407177522735,36.503,36.637,2.531,1.497,"S2",-3.119,3.189,1.619
18.1015622202646,31.759,33.94,4.471,0.526,"S2",-0.997,0.786,1.619
26.6395449053787,35.158,33.955,NA,1.073,"S2",-1.783,1.058,1.619
25.8430417967885,30.386,35.114,3.407,1.45,"S2",-2.247,1.992,1.619
40.3691143553095,38.553,39.79,9.95,0.786,"S2",-2.08,0.973,1.619
7.37820554218475,NA,32.871,6.608,3.517,"S2",-2.228,3.917,1.619
27.3456342994028,30.092,28.261,2.012,1.683,"S2",-2.388,2.315,1.619
19.4539132343146,29.009,33.328,1.19,0.185,"S2",-2.711,3.897,-1.111
30.8003431736516,33.596,38.458,18.401,0,"S2",-2.347,0.528,-1.111
5.32551117499884,33.584,43.936,8.309,3.213,"S2",3.022,3.732,-1.111
86.8878074594698,33.581,35.805,17.96,2.298,"S2",-2.973,3.689,-1.111
19.629250044787,38.56,41.003,7.48,0,"S2",-1.921,1.744,-1.111
18.6755223451701,33.218,39.574,5.439,0,"S2",-2.139,2.563,-1.111
10.3922808517971,33.134,36.213,2.139,0,"S2",-2.669,2.765,-1.111
43.9649754417014,35.719,41.034,19.463,0.148,"S2",-2.45,2.922,-1.111
11.9909973903564,37.242,37.4,1.115,0,"S2",2.891,2.154,-1.111
6.52690220047308,30.499,32.034,5.53,0,"S2",-2.202,0.227,-1.111
26.2170701751981,31.727,34.562,2.498,0.907,"S2",-2.599,2.499,-1.111
1.598560107103,36.363,36.433,6.423,1.401,"S2",-1.758,1.682,-1.111
29.4589257522116,43.63,49.478,2.915,0.682,"S2",-2.331,0.443,-1.111
65.9367632711043,37.796,41.041,3.253,0.357,"S2",-2.643,1.45,-1.111
26.2397612884096,32.384,38.082,4.829,0.656,"S2",-2.252,0.754,-1.111
6.00991347476551,27.024,32.743,5.532,2.017,"S2",-1.844,0.631,-1.111
11.2172682670725,26.917,31.951,23.207,0.41,"S2",-1.949,1.097,-1.111
7.22105760665561,39.466,40.004,0.588,1.17,"S2",-2.69,1.2,-1.111
10.6375723840657,39.231,42.988,20.884,0,"S2",-3.131,5.171,-1.111
101.499625924886,33.973,37.535,8.124,0,"S2",2.405,4.942,-1.111
5.54322879069818,27.291,37.656,2.641,0,"S2",-2.71,1.477,-1.111
62.852387219866,31.509,35.467,28.2,0.642,"S2",-2.482,2.321,-1.111
4.43492686630851,31.675,34.628,25.56,6.436,"S2",-2.514,0.508,-1.111
33.2214285008973,24.506,29.495,4.667,NA,"S2",NA,2.228,-1.111
21.0224670472266,38.284,37.846,2.655,0,"S2",-1.958,2.053,-1.111
31.8621765400972,35.383,NA,11.242,1.202,"S2",-2.763,2.434,0.658
26.3452088586317,36.424,41.247,5.315,1.348,"S2",-2.608,2.723,0.658
38.8590223707618,36.072,37.286,1.593,0.279,"S2",-2.731,2.446,0.658
46.526000398239,32.469,40.076,3.076,0,"S2",-2.426,2.422,0.658
43.3479299488889,33.68,35.091,23.978,0.096,"S2",-1.447,0.959,0.658
29.0731355362429,34.611,32.1,3.366,1.702,"S2",-2.456,0.589,0.658
0.690699135484735,25.587,30.238,0.782,0,"S2",-2.697,3.612,0.658
43.7320313197378,41.267,47.765,9.054,0,"S2",-2.436,3.22,0.658
44.2919591352962,24.712,33.812,4.304,0.757,"S2",-2.598,2.437,0.658
26.1696771262011,24.952,29.173,6.539,1.455,"S2",-2.118,1.462,0.658
34.9430847710391,35.082,45.407,7.947,1.609,"S2",-2.687,1.077,0.658
71.8766196674654,37.56,41.538,8.614,2.66,"S2",-2.039,2.046,0.658
40.7172131605538,37.307,52.914,6.74,0,"S2",-1.962,0.425,0.658
16.9228815957036,26.757,29.259,4.346,0.933,"S2",-2.014,0.366,0.658
67.0299052519778,31.532,38.922,8.593,0,"S2",-2.16,2.715,0.658
95.5588764940704,39.889,40.227,10.854,1.349,"S2",-1.639,3.503,0.658
20.9675903099659,30.843,37.106,20.833,1.691,"S2",-1.751,1.612,0.658
0.220327678876029,31.442,42.311,3.521,0,"S2",-2.259,0.652,0.658
32.073453027642,27.698,30.522,7.289,0.561,"S2",-2.606,0.054,0.658
19.7880579803572,35.769,38.258,10.533,0,"S2",-2.975,2.725,0.658
3.70851699355712,33.19,48.512,5.261,0.169,"S2",-1.587,1.974,0.658
24.0122753200688,37.621,40.19,3.916,1.165,"S2",-2.802,NA,0.658
5.08929276640825,32.972,45.151,0.843,0.584,"S2",-1.706,2.648,0.658
13.7756929201221,31.344,36.467,9.238,0,"S2",-2.436,2.44,0.658
15.7368564237988,31.978,34.807,1.665,0.472,"S2",-2.514,1.523,0.658
1.69275822134127,33.994,36.929,0.556,0.996,"S2",-1.592,2.629,-0.972
11.2504323943888,30.743,32.205,9.43,0,"S2",-1.407,0.88,-0.972
27.1944185210919,37.958,39.976,15.911,1.667,"S2",-2.421,0.589,-0.972
29.985996746669,30.124,37.719,7.103,0.815,"S2",-3.009,2.609,-0.972
12.7793729070633,37.595,39.175,3.125,0,"S2",-1.624,0.375,-0.972
52.6173979120383,30.072,31.823,1.129,3.596,"S2",-2.482,1.847,-0.972
38.5234116469824,38.942,38.642,1.302,6.031,"S2",-2.183,1.274,-0.972
10.1703993224599,28.349,36.45,4.395,1.874,"S2",-2.104,0.386,-0.972
26.7827291020732,32.891,35.204,8.857,1.469,"S2",-1.797,2.092,-0.972
100.496009112566,36.094,38.729,18.522,0,"S2",-3.058,3.186,-0.972
26.73544532571,38.755,41.971,9.301,0,"S2",-1.255,0.602,-0.972
48.0716628189969,38.184,47.884,1.137,0,"S2",2.977,4.385,-0.972
59.4199616335407,35.507,39.382,6.215,0.899,"S2",2.902,2.987,-0.972
61.8111900685364,32.992,39.737,10.661,0,"S2",-2.163,0.978,-0.972
2.61153050620903,33.33,46.716,13.059,1.059,"S2",-2.089,1.696,-0.972
3.50545067368071,35.076,37.048,13.286,3.927,"S2",-1.613,1.924,-0.972
60.8328589898679,34.773,47.866,9.862,0,"S2",-1.427,0.899,-0.972
4.8926296708518,32.524,36.229,2.741,2.157,"S2",-1.761,0.374,-0.972
17.7189875497023,33.569,36.154,6.518,0,"S2",-2.398,2.207,-0.972
9.60766167991765,43.272,42.33,1.483,0,"S2",-2.741,3.372,-0.972
16.5392313042972,26.413,25.76,1.523,2.21,"S2",2.906,4.459,-0.972
7.21302881073715,32.186,30.303,11.693,0.022,"S2",-2.509,0.805,-0.972
11.7403523890053,36.534,35.87,NA,0,"S2",-3.109,3.945,-0.972
7.1585097486189,33.44,32.097,8.173,4.458,"S2",-2.392,1.332,-0.972
15.233517797324,34.44,37.153,3.783,0.56,"S2",3.021,1.721,-0.972
24.7680762718236,39.648,37.491,12.282,6.793,"S2",-2.511,2.094,0.298
4.95777583011267,30.193,31.453,7.886,NA,"S2",-1.902,1.147,0.298
9.43878303334431,27.838,30.655,3.84,0.05,"S2",NA,4.598,0.298
22.6294968416893,34.247,45.163,13.254,0.665,"S2",-2.176,2.012,0.298
25.3944788145284,26.997,29.173,2.054,0.25,"S2",-2.451,1.307,0.298
35.6411932752134,34.68,36.386,2.981,0,"S2",-2.016,2.305,0.298
4.33315967992226,24.096,24.514,1.083,0.444,"S2",-1.97,0.291,0.298
5.63974609590116,34.381,40.97,13.613,0,"S2",3.018,2.573,0.298
59.6521690472204,32.964,35.757,2.912,1.996,"S2",-1.855,1.652,0.298
63.6464180637655,41.901,50.436,9.332,2.078,"S2",-2.9,3.127,0.298
39.2552328273217,36.752,39.233,2.167,1.194,"S2",-2.65,2.083,0.298
7.53032950367085,36.512,40.931,3.257,1.544,"S2",-2.51,NA,0.298
9.81218654987413,31.428,27.653,1.893,0,"S2",-2.289,2.359,0.298
69.771903402651,32.539,33.589,5.213,0,"S2",-2.72,2.293,0.298
3.26580027492439,28.482,29.899,3.016,1.772,"S2",-2.174,1.367,0.298
27.3204923242105,36.249,38.849,0.322,0.415,"S2",-2.272,0.517,0.298
5.46574771887075,33.679,36.836,0.256,2.198,"S2",-1.679,0.365,0.298
61.2966502184786,37.937,35.968,4.187,0,"S2",-2.31,0.795,0.298
27.6299101971566,33.945,40.758,8.352,0,"S2",-2.604,2.45,0.298
3.40905826771566,32.202,39.06,6.166,0,"S2",-2.898,2.545,0.298
9.36594504467334,30.72,30.535,3.849,0,"S2",-2.431,2.544,0.298
30.1210183316842,36.076,43.788,15.421,0.317,"S2",-2.816,2.601,0.298
13.9036992981571,39.211,41.793,2.326,3.764,"S2",-2.354,1.751,0.298
17.4357827083968,31.902,37.575,7.502,0,"S2",-2.649,1.688,0.298
4.8026385076101,31.12,31.901,2.526,NA,"S2",-2.535,2.313,0.298
18.6922126438665,35.297,44.213,12.345,0.35,"S1",-1.963,2.527,1.667
40.9587333291393,25.061,31.984,13.727,0,"S1",-2.51,3.865,1.667
11.9965647565843,35.421,39.169,7.651,6.913,"S1",-2.644,1.818,1.667
45.7392197188669,35.958,39.604,9.233,0,"S1",-3.042,2.083,1.667
27.96229497444,33.35,34.24,5.703,0.345,"S1",-2.024,0.888,1.667
17.8291861910039,35.135,40.518,9.966,0.255,"S1",-2.72,0.654,1.667
13.8867862743422,36.516,37.242,5.808,0.749,"S1",-2.149,2.02,1.667
58.7523107527319,34.05,37.968,8.823,0,"S1",-2.971,2.357,1.667
67.4607147783037,39.194,44.297,7.724,0.372,"S1",-2.682,2.732,1.667
31.0414366037369,29.314,31.871,6.155,0.405,"S1",-1.673,NA,1.667
33.0165021011206,30.864,NA,7.267,0,"S1",-2.413,2.109,1.667
23.7307973565906,35.655,34.102,4.871,4.034,"S1",-2.818,2.253,1.667
75.444754285736,36.25,39.587,3.896,0,"S1",-2.491,2.58,1.667
13.5770523992162,31.361,32.746,2.504,2.517,"S1",-2.344,0.215,1.667
20.7328199621114,35.905,44.16,6.343,0.129,"S1",-1.772,0.826,1.667
9.85083750498646,30.033,36.504,10.606,0.05,"S1",-0.999,2.82,1.667
40.6534790340097,24.99,31.632,4.318,2.562,"S1",-2.582,2.764,1.667
27.6688196562747,40.281,35.902,7.529,3.234,"S1",-1.502,1.637,1.667
4.63981339703192,29.09,29.302,6.922,0,"S1",-3.055,2.216,1.667
76.9107777594822,29.11,31.933,6.896,2.264,"S1",-2.579,2.753,1.667
14.5407692251449,32.877,40.195,5.458,0,"S1",-1.565,1.842,1.667
15.5645502974508,33.327,41.345,6.866,0.054,"S1",-2.65,1.945,1.667
35.9660186413147,33.445,35.469,6.665,2.298,"S1",NA,0.87,1.667
4.93409377070442,33.333,38.064,6.558,NA,"S1",-2.485,1.53,1.667
11.4396672969052,28.324,32.71,10.574,0,"S1",-1.57,0.544,1.667
90.5665229515192,36.681,45.504,13.995,0.836,"S1",-3.064,3.662,0.727
28.7903089373795,31.449,33.927,6.774,0.052,"S1",-1.63,1.831,0.727
34.603049919537,35.051,51.974,9.273,0,"S1",NA,1.606,0.727
29.7779443839243,36.247,NA,8.287,2.743,"S1",-2.518,1.814,0.727
10.7676457335102,38.77,43.951,8.908,0,"S1",-2.528,2.558,0.727
9.62910482518659,29.63,34.592,5.25,1.364,"S1",-2.291,1.054,0.727
85.4349906822909,35.727,42.443,9.574,0,"S1",-2.331,2.653,0.727
36.193935379945,39.804,42.18,2.808,1.568,"S1",-1.381,1.369,0.727
11.5788621202796,29.717,44.739,9.353,0,"S1",-2.058,0.815,0.727
34.1407472996733,30.849,36.857,7.935,1.114,"S1",-1.949,2.368,0.727
41.2662731963658,39.136,53.752,5.268,0,"S1",-2.79,2.003,0.727
37.5506004835862,30.267,36.345,11.931,NA,"S1",-1.5,0.271,0.727
25.4988299063125,40.465,40.583,4.032,0,"S1",-0.963,0.702,0.727
9.16689459692476,33.455,37.32,9.334,0,"S1",3.095,2.901,0.727
27.2076746592365,34.084,32.462,9.66,0.516,"S1",3.083,4.106,0.727
13.6689768404238,33.997,36.534,2.785,3.767,"S1",-2.352,0.727,0.727
30.4534388415135,28.56,32.087,8.422,0,"S1",-1.364,2.185,0.727
15.9003891512902,38.736,37.584,3.777,0,"S1",-2.486,0.643,0.727
64.9215138069502,32.459,37.335,3.61,0,"S1",-2.066,2.543,0.727
49.825170408626,35.875,38.287,8.554,0.128,"S1",-1.96,0.608,0.727
33.2583087576378,39.3,40.762,12.027,0.388,"S1",-2.235,3.094,0.727
45.2028305855084,36.005,38.428,13.255,NA,"S1",-3.008,2.03,0.727
5.60598646565015,40.162,41.313,4.363,0.258,"S1",-3.141,1.496,0.727
19.1139641772146,29.128,32.404,8.982,1.805,"S1",-2.213,2.106,0.727
9.10888089136962,29.44,31.746,5.706,0,"S1",-2.09,1.149,0.727
30.4195846479292,34.18,38.041,7.37,1.143,"S1",-2.151,2.618,-0.363
21.7243272992947,32.658,35.607,12.392,0,"S1",-3.114,2.23,-0.363
35.3971168697635,31.812,35.667,4.205,0,"S1",-1.606,1.337,-0.363
55.5164076022222,35.095,37.004,6.689,0,"S1",-1.486,2.251,-0.363
51.2130956713707,33.752,36.832,7.282,0,"S1",-2.012,2.473,-0.363
31.6071527670899,35.174,38.901,11.3,0.371,"S1",-2.726,1.081,-0.363
75.0485237247941,41.384,43.6,9.441,0.746,"S1",-1.816,0.877,-0.363
28.7877856976731,38.145,49.948,6.433,0.545,"S1",2.834,2.892,-0.363
13.0997728454656,38.528,43.121,4.713,0.519,"S1",-2.26,0.169,-0.363
14.6247899099285,27.201,28.691,6.472,0,"S1",-1.693,3.5,-0.363
74.5494931271237,27.547,28.548,5.897,0,"S1",3.096,3.923,-0.363
20.3955717942995,42.301,50.863,9.443,4.679,"S1",-1.967,0.343,-0.363
3.60149666213158,23.519,29.203,4.18,1.735,"S1",-2.026,1.707,-0.363
8.97211332434321,37.642,42.695,6.495,0,"S1",-1.613,0.793,-0.363
28.9422472330443,29.477,34.018,5.402,0,"S1",-2.265,1.186,-0.363
33.2128061235074,24.138,28.59,10.86,0,"S1",-2.239,0.213,-0.363
24.7715112716396,22.063,25.453,6.011,1.153,"S1",-2.493,1.976,-0.363
24.9603254878609,35.298,38.707,7.791,0.4,"S1",-2.023,0.439,-0.363
23.4716494932925,NA,37.152,6.956,0.323,"S1",-1.869,1.823,-0.363
11.2201236901781,29.105,30.924,8.386,0,"S1",-2.056,1.602,-0.363
38.4080131394042,37.681,40.601,10.316,0,"S1",-1.898,1.493,-0.363
74.3242354292456,37.914,38.095,7.048,0.281,"S1",-2.211,2.576,-0.363
33.3463253744183,43.978,46.676,7.305,0.947,"S1",-2.519,2.69,-0.363
51.5774686456182,37.47,37.424,4.901,1.223,"S1",-1.585,0.787,-0.363
39.9838890914285,37.902,39.902,5.078,0.397,"S1",2.983,5.303,-0.363
10.9107015715163,32.591,33.293,4.824,0.293,"S1",-2.227,2.403,-0.274
20.0502051562712,28.237,31.348,NA,0,"S1",-2.315,1.08,-0.274
79.1102132227592,34.787,34.493,6.616,0.397,"S1",-1.149,0.293,-0.274
65.1177432330787,36.97,41.248,4.117,NA,"S1",-1.597,0.735,-0.274
42.4496121348778,28.53,33.625,NA,0,"S1",-1.972,1.209,-0.274
69.0490112360331,37.656,40.367,5.489,0,"S1",-1.537,1.52,-0.274
33.9544134486891,41.302,47.148,6.294,0.629,"S1",-2.894,2.554,-0.274
55.0275354826631,31.434,34.491,4.895,0,"S1",-2.661,2.273,-0.274
9.0983077935647,27.657,28.348,4.524,3.245,"S1",-1.378,2.927,-0.274
62.7931519192588,38.227,46.116,8.529,4.634,"S1",NA,1.407,-0.274
53.7290329465095,35.57,41.738,12.16,0,"S1",NA,0.739,-0.274
17.9672058833758,31.247,43.691,4.773,0.595,"S1",-1.91,1.154,-0.274
22.6351914404347,37.071,NA,5.489,4.033,"S1",-2.784,3.096,-0.274
18.9543658744741,38.153,36.105,8.093,0,"S1",-2.9,2.998,-0.274
